1.612626741565502120e-01,-1.453609165337124975e-01,2.485520054625117159e-01,1.295427325806165764e-01,-6.989440445825926274e-01,-5.490543715228985988e-01,-3.816390841313996862e-01,-2.921143920545214989e-01,-2.507102797802724381e-01,-2.510072279663791428e-01,-7.617935611342451230e-01,-7.411856827754539356e-01,-5.134444268869376993e-01,-4.505945181505318087e-01,-3.384300648309111481e-01,-1.728057069103866028e-01
1.532269478020994048e-03,-7.667128696332911608e-02,-1.249726386232536735e+00,1.324194006716049310e-01,6.687805343097116273e-01,4.145515158932083222e-01,4.116032094292554899e-01,2.788978097152691737e-01,3.478705276019223858e-01,6.203420226809394089e-01,6.450992981647176716e-01,3.024748848928892619e-01,3.233536576897869663e-01,4.224816843642861808e-01,3.573851447098359557e-01,4.275343458350951420e-01
3.060084185625897013e-01,-2.086722888310797719e-01,-4.474667633506325681e-01,1.138056659651944802e-01,-4.089864338574244473e-01,-5.705874639791245206e-01,-4.348768219542625268e-01,-1.906011117398920263e-01,-4.571174547396502086e-01,-3.077222679493407109e-01,-5.253409797394618108e-01,-4.994958671048901344e-01,-5.456289686014271778e-01,-3.500584705882193726e-01,-4.422830811802764273e-01,-2.728623823679664495e-01
2.046610683138984366e-01,-1.664641508861173236e-01,-4.261366558698541085e-01,1.075184601745326346e-01,1.435742960150663272e-01,3.233912479519916727e-02,-8.350775232336860032e-02,7.349784873635532671e-03,3.825976516285637535e-02,5.319162285132344320e-02,8.352441735210662521e-02,4.430621815387790485e-02,-4.140448174109329083e-02,9.970805798001991516e-02,1.986284157439864931e-02,6.232748041492729846e-02
2.663396769822187338e+01,-1.996249034118872112e-01,-3.866064023321152399e-01,1.066994371979708145e-01,-1.114732316565853143e+00,-1.060465317358262327e+00,-1.201500246603486310e+00,-4.342329844950025830e-01,-1.019577006503953998e+00,-1.029550049550669533e+00,-1.057359287877724929e+00,-1.142171058774343440e+00,-1.296601608606179568e+00,-8.686128211727777160e-01,-1.055015877641531263e+00,-1.238409300533616531e+00
1.985592251196157121e-01,-1.087692268368227466e-01,-4.315271449886416422e-01,1.224322971663382165e-01,-4.308700271197013487e-01,-3.552565394168658575e-01,-1.527168114930896603e-01,-1.550714636297716720e-01,-4.777581722355879745e-01,1.710023377125697089e-02,-5.243581694989409708e-02,-3.402003067765639321e-01,-2.184194611707845624e-01,-2.019000847069168381e-01,-2.865035566562284530e-01,2.730764400477416615e-02
7.443039508906033885e-02,-2.159534864956522485e-02,-6.196019027044343819e-01,1.049736387830731282e-01,3.842938219001120759e-01,5.060671588321682401e-01,4.808122685989771328e-01,2.611329856602090382e-01,5.129962675694246244e-01,6.151861099552157208e-01,5.978087818857609204e-01,6.759955091110327885e-01,3.877227411187658124e-01,5.970969248672498564e-01,4.923940659640108630e-01,5.576080239299496810e-01
9.493444682547465263e-02,-1.109329650352022384e-01,-2.866577499213414648e-01,1.083101823852079398e-01,1.052780078060823882e-01,-4.302669880159136484e-02,-3.651145589074389700e-03,9.109824113320459660e-02,3.825976516285637535e-02,1.511539646400753001e-01,4.805653014288904790e-02,-1.094963918182984691e-01,1.223642111638909534e-02,9.970805798001991516e-02,-5.283426987015707454e-02,1.373699870081125929e-01
1.946353729361132573e-02,-8.975515607194841164e-03,-6.185851629165726173e-01,1.255197230699066357e-01,-7.372403327915771909e-01,-9.797162206474153701e-01,-7.862458915851570085e-01,2.504306254246911578e+01,-7.718883965527006952e-01,-5.861415551384249190e-01,-7.854388192737234986e-01,-9.554107466652712599e-01,-8.138334828888384997e-01,-7.522026608374685619e-01,-8.317318924903958077e-01,-6.280635802423767400e-01
1.004976501601684141e-01,-1.066709772270670736e-01,-4.457126426696517152e-01,9.896786029922971517e-02,-1.518542130256710365e-01,-1.937583459951718323e-01,-1.580405852753759277e-01,-1.093904874881884010e-01,-1.268659748046458147e-01,-4.477071893742783776e-02,-2.002186803216340349e-01,-1.040034414621492931e-01,-2.774244543140151897e-01,-1.913173428582523594e-01,-2.241917468466092800e-01,-1.728057069103866028e-01
1.096907597821599883e-01,-4.101099387453401024e-02,-6.487968594702117064e-01,2.814077192390279336e+01,1.435742960150663272e-01,1.507711333044414459e-01,1.081481038389374982e-01,1.037874011725332807e-01,1.466235320165291123e-01,4.605087281835022472e-01,1.840167644448891249e-01,2.782736708543037327e-02,7.660550454536796394e-02,4.383557971372828987e-01,2.587247791779389017e-01,3.624975067876684554e-01
1.507706886164056070e-01,-9.026962076006288249e-02,-7.659371180983450822e-01,1.242229287953935807e-01,-1.573251113412402480e-01,-7.532633748592956757e-02,-1.580405852753759277e-01,-1.423823035904429879e-01,-2.455501004062880244e-01,1.150625755600088312e-01,-1.824847367170252255e-01,-1.094963918182984691e-01,-3.203371766000011056e-01,-2.442310521015746971e-01,-2.397696992990140663e-01,-3.772919504265308255e-02
1.660733757421886114e-01,-1.001535667777434524e-01,-6.287401615294953006e-01,1.166286883521748391e-01,5.429498730516195693e-01,3.822518772088694949e-01,3.583654716063926493e-01,7.333341707814443333e-02,2.962687338620779709e-01,5.120678554407400718e-01,1.485488772356715337e-01,3.574043884543810501e-01,4.252713731190034818e-01,4.013162006669572235e-01,3.833483987971772478e-01,3.074663352859992593e-01
1.397940182884114535e-01,-8.701456141735082472e-02,-7.217842513846647323e-01,1.031200034485524053e-01,7.070768225186961908e-01,5.168337050602811455e-01,5.713164228978433457e-01,3.829489220377641501e-01,7.658450568946617576e-01,8.936053971442993182e-01,6.096314109555001082e-01,3.244466863174859661e-01,2.428923034035633532e-01,1.083903049905814875e+00,7.987604641946379758e-01,9.078063880314809486e-01
3.896928998398133115e-01,-2.224248482752103628e-01,1.074922046242774654e+00,1.181442056336056423e-01,3.514684320066967516e-01,4.199347890072647749e-01,4.648409472521182750e-01,1.037874011725332807e-01,3.581908863498913242e-01,6.306538481323870071e-01,2.785977970028026829e-01,3.519114380982318879e-01,3.340818382612834037e-01,3.060715240289770267e-01,2.846880332652801937e-01,3.624975067876684554e-01
2.856287670299534898e-01,-1.612581926191317405e-01,3.854897304699045346e-02,1.166286883521748391e-01,6.195424494695885853e-01,5.491333437446199728e-01,5.553451015509844879e-01,3.702597619984354660e-01,5.491175231873156592e-01,5.481592445208065545e-01,8.165274196759360059e-01,4.123338920158728382e-01,3.448100188327798965e-01,6.182624085645788137e-01,4.612381610592012349e-01,5.526051901570706582e-01
2.184494801600994351e-01,2.825329276837236847e+01,-4.474667633506325681e-01,1.098170085281077041e-01,2.321453307254406004e-02,-1.022427030562119005e-01,-1.686881328399484903e-01,-1.549070319715610718e-02,8.986155890270024205e-02,3.256797194842831616e-02,-2.297752529959820045e-01,5.855565660833660438e-03,-3.471576280287422822e-01,6.795983243402650698e-02,1.600644136460418199e-01,4.731897909629024374e-02
2.212405426099891825e-01,-9.390753367251479522e-02,-7.868093823629984662e-01,1.090759464906168041e-01,-5.019917052221012366e-01,-5.343787003196100518e-03,-4.402005957365487943e-01,-1.702984556769661095e-01,-2.868315353981635840e-01,-3.386577443036833945e-01,-4.721391489256354657e-01,-7.082279806385588516e-01,-4.490753434579588532e-01,-3.341843578152226546e-01,-4.111271762754668546e-01,-3.228907200967566227e-01
1.234119707270805028e-01,-9.248698169851399253e-02,-4.175862248538564359e-01,1.011237807806072975e-01,2.694049572731584408e-01,1.507711333044414459e-01,-1.429869315364695054e-02,6.571992105454721456e-02,4.201130388377046221e-01,4.605087281835022472e-01,2.372185952587154978e-01,1.431793245645631152e-01,-6.822493316983448131e-02,4.489385389859473219e-01,2.794953824478119686e-01,3.725031743334259460e-01
-2.449788374469828167e-01,1.059152288076433829e-01,-8.248871617647225429e-01,1.138056659651944802e-01,-2.339176877592093751e-01,-3.714063587590352711e-01,-4.082579530428310788e-01,-1.398444715825772622e-01,-3.229527910160546744e-01,-2.819427043207218264e-01,-3.598241727631131259e-01,-2.907637535712213617e-01,-2.881526348855116826e-01,-2.812706485719003169e-01,-3.176594615610380812e-01,-3.529077227340307044e-01
1.683622776132378818e-01,-4.033057486479067061e-02,-3.808101774732043365e-01,1.112296580370775445e-01,7.672567039899576002e-01,6.406489866835792801e-01,6.085828393738472730e-01,3.118896258175237746e-01,5.800785994312224192e-01,6.719011499381767338e-01,7.101237580482832046e-01,5.166999487827071968e-01,3.287177479755351572e-01,6.764674887322328356e-01,5.183573200513521551e-01,5.325938550655545667e-01
3.368521171380127466e-02,-1.075330575022418605e-01,-8.648395395369912197e-01,1.098170085281077041e-01,8.219656871456492153e-01,8.075304532193298135e-01,9.173617187464515599e-01,4.311677301872131607e-01,8.484079268784128214e-01,1.063750517093184245e+00,8.342613632805447876e-01,8.792346722885523436e-01,7.685731514068901982e-01,8.881223257055221865e-01,7.312560035675504944e-01,9.928545621704237822e-01
-1.456329644347195001e-02,-2.448915410021758332e-02,-8.587520804666829433e-01,1.031200034485524053e-01,3.952356185312505543e-01,3.284191460683048569e-01,7.257058625841453781e-01,2.382924975894173958e-01,6.007193169271601851e-01,8.317344444356139510e-01,5.446069510719345752e-01,4.233197927281712181e-01,5.593736302627094759e-01,6.605933759592367283e-01,5.910544314959078616e-01,8.577780503026908310e-01
2.185778458695032678e-01,-1.819373333366920698e-01,-8.807345715539190989e-01,1.112296580370775445e-01,1.435742960150663272e-01,1.080603233897329922e-02,6.555791358064724794e-02,1.496328089723274711e-02,1.363031732685602293e-01,-8.679329857361939640e-03,1.249036190961931442e-01,4.979916851002708783e-02,-1.057735651700721508e-01,1.737872509206711824e-01,1.467019075693038431e-02,2.074096598284188575e-01
1.748164066465818789e-01,-1.518226484710393509e-01,-3.641460310038457382e-01,1.058516765731087605e-01,1.490451943306355664e-01,3.553355116385871759e-01,3.583654716063926493e-01,2.002250174714313158e-01,2.704678369921557635e-01,3.831700372976454827e-01,3.436222568863682159e-01,2.695171827559942335e-01,3.233536576897869663e-01,2.743232984829836463e-01,3.366145414399628888e-01,2.774493326487251221e-01
1.500218388938591441e-01,-1.218727215250165613e-01,-4.084250487652855699e-01,1.090759464906168041e-01,5.320080764204810908e-01,8.617185593576383307e-02,3.636892453886789722e-01,2.484438256208803542e-01,1.827447876344202304e-01,5.481592445208065545e-01,3.495335714212378098e-01,5.855565660833660438e-03,2.643486645465563112e-01,3.748593460452960824e-01,2.950733349002167549e-01,5.175853537469174981e-01
-2.157761213666620770e-01,9.232303848391858192e-02,-9.534935209271686585e-01,1.105345447866321884e-01,-3.871028405951475460e-01,-6.567198338040279859e-01,-5.786187140759920799e-01,-2.921143920545214989e-01,-5.964422978372295736e-01,-5.861415551384249190e-01,-5.548975524138098914e-01,-7.082279806385588516e-01,-7.923771217458455141e-01,-6.146270168048310056e-01,-6.967229712362215110e-01,-8.181712636117794979e-01
-3.012910255676177762e-01,9.818371746363074859e-02,-4.084250487652855699e-01,1.040636723461253466e-01,-6.551768580580388246e-01,-3.498732663028093492e-01,-3.869628579136859536e-01,-3.784006803219563397e-01,-6.119228359591829536e-01,-2.046040134348650896e-01,-5.489862378789401864e-01,-6.423125763647687947e-01,-5.027162463154412064e-01,-6.569579841994883651e-01,-5.097875418073638532e-01,-4.773486258841112134e-02
3.177244943293044965e-01,-1.455082989856040232e-01,-1.118586042235833883e-01,1.138056659651944802e-01,3.241139404288506665e-01,1.292380408482155796e-01,1.241194251857963421e-01,2.230655055422229582e-01,4.201130388377046221e-01,3.831700372976454827e-01,9.534704642184582690e-02,8.824982100307132704e-02,1.356104976885985913e-01,4.224816843642861808e-01,3.521924938923676751e-01,1.924011585097817889e-01
2.207796143569290548e-01,-7.523447365097041262e-02,-7.782055482386402989e-01,1.208425656712774771e-01,-1.080870265011172615e-01,-2.422078040216800454e-01,-1.429869315364695054e-02,-8.147433540166529320e-02,1.724244288864513475e-01,-9.632984619466565535e-02,1.012583609567154208e-01,-1.611623576376305239e-02,-3.096089960285046128e-01,1.314562835260133233e-01,-4.244896823522054108e-02,-5.774053013416916014e-02
9.886553497211067465e-02,-1.109394984688544805e-01,-9.453081391226736407e-01,7.511444089115369531e-03,5.046535848426350057e-01,2.369035031293449112e-01,4.648409472521182750e-01,3.626462659748382333e-01,5.078360881954401274e-01,7.956430553555474683e-01,4.441146039791513678e-01,3.134607856051876418e-01,3.555381994042763893e-01,8.352086164621997932e-01,6.741368445753995742e-01,9.178120555772389944e-01
-1.719938992493373620e-01,1.114213112297925135e-01,-6.740991553338934184e-01,1.049736387830731282e-01,3.897647202156813151e-01,3.391856922964177623e-01,1.507382940972277485e-01,2.179898415264914791e-01,6.626414694149734830e-01,3.677022991204741409e-01,2.431299097935850917e-01,5.716294523441990405e-01,6.872330830640856723e-03,2.055354764666645906e-01,5.910544314959078616e-01,4.075230107435790505e-01
9.824927054125860704e-02,-1.057299254790112081e-01,-6.904124776670509389e-01,1.186231353372640407e-01,1.928123808551893414e-01,-1.611033323130903541e-02,1.826809367909454085e-01,1.443927132983851003e-01,-6.494382231683248907e-02,3.109872591375125173e-01,-1.056376477637204769e-01,-1.611623576376305239e-02,-7.358902345558272773e-02,2.214095892396612808e-01,4.093116528845185953e-01,4.475456809266112335e-01
9.491530839071757319e-02,-9.584910516847371109e-02,4.845783674771775990e-03,1.295427325806165764e-01,2.321453307254406004e-02,8.617185593576383307e-02,4.958659223378841102e-02,-9.923915945672545647e-02,-1.526668716745680221e-01,8.412709920566613375e-02,1.958393935146283127e-01,1.047286720715188690e-01,6.587732397387148497e-02,6.266846150969428153e-02,1.964129693683197009e-01,5.232181286916925966e-02
1.357257229904617335e-01,-1.344969909786098566e-02,-5.989590039811507616e-01,1.171475140881608895e-01,2.420504656953123279e-01,2.422867762434013639e-01,4.426281845150212974e-02,2.003894491296394006e-02,3.309958578887193387e-02,2.336485682516558082e-01,-3.470187334528530843e-02,5.529211886617626387e-02,1.463386782600950564e-01,2.562886503936863750e-02,1.444864611936370336e-01,2.724464988758460993e-01
2.081723511591780096e-01,-2.016820490797725240e-01,6.690310500962887152e-01,9.663227977773299060e-02,-1.737378062879479101e-01,-4.198558167855434564e-01,-7.286020475879603775e-02,-1.017769914645911961e-01,-2.661908179022257626e-01,-4.477071893742783776e-02,-1.883960512518948194e-01,-4.994958671048901344e-01,-2.506040028852740131e-01,-6.432444067427875445e-02,-1.982284927592679324e-01,7.733598173356436012e-02
1.200916968748244190e-01,-1.511922481381459127e-01,3.511304097577860328e-01,1.031200034485524053e-01,-1.901505012346556001e-01,-8.609288371404250073e-02,-2.112783230982387406e-01,-2.159794318185493944e-01,-1.062252573087080348e-01,-1.375771480004559233e-01,-1.647507931124164438e-01,3.881326779772872881e-02,-3.096089960285046128e-01,-1.966087137825845987e-01,-8.918282559243435881e-02,1.073529843708384696e-01
2.913346289016927049e-02,-5.948914928783710643e-02,-1.655617382379019009e+00,9.132414222888222965e-02,-3.159811624927477136e-01,-2.691241695919623922e-01,-1.793356804045210529e-01,-7.132300737020233483e-02,-2.197492035363657892e-01,-3.523417131638157014e-03,-3.420902291585043442e-01,-3.951298103380557203e-01,-3.847062600289799517e-01,-2.124828265555812890e-01,-2.086137943942044659e-01,-1.271502617825798730e-02
2.110724762277969291e-01,-1.869169864559180050e-01,-3.913349015591143232e-01,1.258270362964193090e-01,3.022303471665737651e-01,2.961195073839660297e-01,2.678613173075258813e-01,1.926115214478341109e-01,4.820351913255179199e-01,3.058313464117887737e-01,1.485488772356715337e-01,4.013479913035745139e-01,1.517027685458433028e-01,3.854420878939605610e-01,4.975867167814791436e-01,3.975173431978210048e-01
2.064287644849847059e-01,-5.752083824604332235e-02,-4.775435155148410882e-01,1.031200034485524053e-01,-5.019917052221012366e-01,-4.629220016979951891e-01,-3.709915365668271514e-01,-2.235929278421465993e-01,-3.642342260079302063e-01,-9.117393346894188400e-02,-6.021880686927666426e-01,-2.742849025027738197e-01,-5.617212394586718061e-01,-3.288929868908904153e-01,-3.384300648309111481e-01,-8.275469899856426059e-02
1.920782524569247807e-02,-8.160453787570668208e-03,-6.423090913000375490e-01,1.186231353372640407e-01,-7.153567395293002340e-01,-8.828173045943989994e-01,-8.927213672308820236e-01,-4.037790004006137079e-01,-7.357671409348095493e-01,-6.067652060413201154e-01,-6.967691012506794790e-01,-7.301997820631556113e-01,-7.011875868881261020e-01,-7.839508863834619978e-01,-7.538421302283718761e-01,-7.381259232457152430e-01
-8.021240156971683188e-02,-6.186379532079766541e-02,-8.587520804666829433e-01,1.324194006716049310e-01,3.295848387444198502e-01,1.292380408482155796e-01,2.252711270492356588e-01,3.780376896802410680e-02,1.156624557726224495e-01,1.614657900915228705e-01,1.840167644448891249e-01,3.332031744157955278e-02,2.321641228320668882e-01,1.420390253746777742e-01,1.652570644635101005e-01,1.073529843708384696e-01
3.354235889417903071e-01,-1.682374105953832188e-01,-4.084250487652855699e-01,1.160954507901915678e-01,-5.238752984843780824e-01,-6.136536488915762533e-01,-6.212089043342823302e-01,-2.794252320151928148e-01,-7.048060646909029003e-01,-4.727114751725017272e-01,-8.031727628783322803e-01,-5.818901224471277889e-01,-4.919880657439447691e-01,-5.511305657128442448e-01,-5.980626057043244570e-01,-6.030494113779817367e-01
1.518750274142424139e-01,-1.136826607940169265e-01,-4.590296404926364482e-01,1.125566924242880490e-01,1.763996859084816515e-01,3.553355116385871759e-01,3.583654716063926493e-01,1.190143932197277182e-01,2.446669401222335283e-01,6.719011499381767338e-01,9.534704642184582690e-02,3.848691402351269719e-01,1.838873102603327259e-01,3.907334588182927448e-01,5.495132249561617277e-01,5.926278603401027301e-01
2.876564089789307443e-01,-7.662006094797718658e-02,-9.782041075067587910e-01,1.171475140881608895e-01,-4.527536203819782501e-01,-8.236013003397778531e-01,-6.584753208102862576e-01,-2.058281037870864361e-01,-6.944857059429340174e-01,-3.695932206580260782e-01,-5.726314960184186731e-01,-9.224530445283761759e-01,-5.939057811731612846e-01,-2.812706485719003169e-01,-4.786316369025542805e-01,-3.729190578255467958e-01
2.594356622003524682e-01,-1.684560583469088269e-01,-6.636805629194355571e-01,1.171475140881608895e-01,-2.010922978657940230e-01,-9.685942994215543389e-02,2.199473532669493914e-01,-4.340685528367922014e-02,2.033855051303579964e-01,1.511539646400753001e-01,-2.238639384611124106e-01,-1.863976968043869753e-01,-1.379581068845610048e-01,2.108268473909968299e-01,7.178934974908131317e-02,3.274776703775152953e-01
-3.052562554125024322e-02,-8.263805845878670342e-02,-2.550076069439776161e-01,9.782390249278077876e-02,4.937117882114965273e-01,3.284191460683048569e-01,7.097345412372866313e-01,7.840908109387591252e-02,1.930651463823891134e-01,8.420462698870615492e-01,5.505182656068041691e-01,4.947281473581104927e-01,5.701018108342053026e-01,3.007801531046447874e-01,2.743027316303436880e-01,5.726165252485866386e-01
3.150016865774125097e-01,-1.720550546838793271e-01,-5.519964093856933873e-01,1.031200034485524053e-01,2.967594488510045259e-01,6.463876347953796675e-02,1.347669727503688908e-01,7.840908109387591252e-02,2.395067607482490868e-01,2.233367428002082378e-01,2.431299097935850917e-01,3.464184877420827258e-01,9.806186568836092188e-02,1.737872509206711824e-01,2.743027316303436880e-01,2.024068260555398346e-01
-9.196296256417841458e-03,-3.291405212324705759e-02,-5.501179056018767888e-01,9.409360529784809024e-02,1.052780078060823882e-01,3.822518772088694949e-01,5.659926491155570227e-01,3.423436099119123721e-01,6.110396756751290681e-01,7.698634917269285838e-01,3.022430551422810585e-01,3.574043884543810501e-01,2.375282131178151346e-01,2.954887821803125481e-01,4.560455102417330098e-01,7.377100397535942822e-01
1.150726749355178991e-01,-1.157267873992460505e-01,-8.333411274667563706e-01,1.066994371979708145e-01,9.980710949051316283e-02,4.310567102331210043e-02,4.426281845150212974e-02,2.257677692082967966e-02,4.858012391082526527e-02,2.741205922270453441e-02,2.963317406074114646e-01,2.255735799068007974e-01,-3.855849740855620510e-03,-8.279895822919426402e-04,1.392938103761687807e-01,-1.577972055917495342e-01
1.721092950613167805e-01,-1.263467095645609550e-01,-3.971197676347060779e-01,1.098170085281077041e-01,-6.278223664801927395e-01,-4.790718210401646027e-01,-5.519998451645606874e-01,-2.083659357949521895e-01,-3.951953022518368552e-01,-3.695932206580260782e-01,-5.962767541578970487e-01,-5.654112713786803024e-01,-4.651676143152035370e-01,-3.077275031935615135e-01,-3.436227156483793732e-01,-2.278368784120557988e-01
2.870355461144823428e-01,-1.676566087245920378e-01,-2.995724634350910853e-01,1.066994371979708145e-01,-2.831557725993323338e-01,-3.226015257347843168e-02,-1.846594541868073203e-01,-1.373066395747115087e-01,-3.398274607292583321e-02,2.130249173487606951e-01,-2.593318256703299740e-01,-1.259752428867459972e-01,2.214359422605703953e-01,4.150297781236533812e-02,-2.709256042038236667e-01,6.733031418780631439e-02
-1.746308053761862211e-01,1.028591918560390617e-01,-6.164334577841142915e-01,1.066994371979708145e-01,6.140715511540194571e-01,7.859973607631038917e-01,3.903081143001103648e-01,1.697710333770424684e-01,5.026759088214557414e-01,4.605087281835022472e-01,4.914051202581081745e-01,6.265589559056902180e-01,6.344708942631841486e-01,3.801507169696283217e-01,5.962470823133756426e-01,4.525485146994902563e-01
-5.800186340904502774e-02,-4.393401332971460377e-02,-6.740991553338934184e-01,8.829092077239594771e-02,2.420504656953123279e-01,1.884540451028366981e-01,2.146235794846630962e-01,4.795509699948705823e-02,-1.784677685444902573e-01,1.408421391886277296e-01,1.071696754915850147e-01,1.157145727838172211e-01,8.733368511686444291e-02,-2.728484420395311041e-02,-8.918282559243435881e-02,-2.709358632499948936e-03
1.712105821626858093e-02,-8.435418561215780875e-02,-5.464713982568153439e-01,9.538994971310965632e-02,-3.323938574394553758e-01,-5.705874639791245206e-01,-1.207741687993725554e-01,-1.804497837084290679e-01,-3.384333291380079989e-01,-1.066416716461132258e-01,-3.893807454374611510e-01,-5.544253706663818670e-01,-2.237835514565328088e-01,-4.664686309235285266e-01,-2.138064452116727465e-01,-3.228907200967566227e-01
2.030748575087500118e-02,3.595988194867745513e-02,-6.740991553338934184e-01,1.090759464906168041e-01,6.304842461007270638e-01,3.714853309807565895e-01,4.808122685989771328e-01,2.915869697545978578e-01,5.129962675694246244e-01,4.501969027320546490e-01,7.160350725831527985e-01,3.024748848928892619e-01,3.877227411187658124e-01,6.500106341105722496e-01,3.625777955273041808e-01,4.075230107435790505e-01
7.339430823228489109e-02,-1.691978635416545862e-01,1.524425095462213220e-01,9.273964557524133623e-02,2.694049572731584408e-01,3.284191460683048569e-01,-9.947907367022743030e-02,4.034160097588983945e-02,1.311429938945757878e-01,8.412709920566613375e-02,5.564295801416737630e-01,2.530383316875466915e-01,2.296460168788557257e-02,2.584491857099869283e-01,1.341011595587005001e-01,-1.527943718188705113e-01
-6.112035835266967920e-01,1.195597703982379661e-01,-7.738541838539038098e-01,1.021407244039016782e-01,-1.289801062664068354e+00,-1.291946061262690071e+00,-1.265385531990921741e+00,-6.854783532737104279e-01,-1.272425795829191353e+00,-1.189383344048106528e+00,-1.234698723923812524e+00,-1.186114661623536737e+00,-1.006940733175775149e+00,-1.286631124195023901e+00,-1.356189625054690318e+00,-1.293440472035285671e+00
2.255739501611470077e-01,-2.136778079917665552e-01,1.285604469462500843e+00,9.896786029922971517e-02,-1.518542130256710365e-01,3.772239790925563385e-02,-1.260979425816582400e-01,-7.639867138593381402e-02,-1.010650779347235934e-01,1.632495594085624745e-03,-1.105661520580692239e-02,1.596581756330106572e-01,-1.379581068845610048e-01,3.092023596370087335e-02,-1.099534288623074257e-01,1.373699870081125929e-01
-2.346355331466536479e-02,-4.871814601459909660e-02,-5.707814472238774695e-01,1.138056659651944802e-01,-1.463833147101018251e-01,-2.745074427060188449e-01,-1.260979425816582400e-01,-1.449201355983087414e-01,-4.313165578697280012e-01,-1.221094098232845676e-01,-1.883960512518948194e-01,-3.292144060642656078e-01,-2.291476417422810552e-01,-2.601051648745714151e-01,-5.409434467121735368e-01,-2.778652161408454724e-01
